LAT,LON,FP_ID,LOC_ID,FROM_DATETIME,TO_DATETIME
37.13994046,-8.631761231,54B8,qTOCUc1C4a1535470213701,9/4/2018 9:07,10/4/2018 9:07
37.13871824,-8.634554454,2D46,bFqZZnoxk21535454015361,9/4/2018 9:07,10/4/2018 9:07
37.13905877,-8.634895242,06A9,0w8SGavObH1535451584908,9/4/2018 9:07,10/4/2018 9:07
37.14069132,-8.633142653,9.00E+03,KABUoTC0mu1535300345924,9/4/2018 9:07,10/4/2018 9:07
37.14069283,-8.633818629,6339,2okL4KwSOz1535298941239,9/4/2018 9:07,10/4/2018 9:07
37.13920719,-8.631733715,A003,ZSSob2wl7N1535221323215,9/4/2018 9:07,10/4/2018 9:07
37.13933631,-8.633137009,5968,GMlIHZ3Woe1535192572102,9/4/2018 9:07,10/4/2018 9:07
37.13913081,-8.633390528,632D,3gv8CwiSgl1535190867317,9/4/2018 9:07,10/4/2018 9:07
37.13922088,-8.633568098,6442,QAHjHbm4wt1535188440361,9/4/2018 9:07,10/4/2018 9:07
37.13918292,-8.631741071,6D13,WJd2bAJl1l1535462201843,9/4/2018 9:07,10/4/2018 9:07
37.13958434,-8.631972931,5654,wutSBwVoDP1535219239783,9/4/2018 9:07,10/4/2018 9:07
0,0,4D8F,xPDeeHfVsC1535218472792,9/4/2018 9:07,10/4/2018 9:07
37.13945396,-8.632777664,4A9D,mIhNKJ1OhH1535215566055,9/4/2018 9:07,10/4/2018 9:07
37.1393913,-8.6329389,5F14,I7HZtYJqzw1535193132130,9/4/2018 9:07,10/4/2018 9:07
37.13929788,-8.632910605,5BC7,QSGOlxu4GS1535470691003,9/4/2018 9:07,10/4/2018 9:07
37.13934434,-8.632785563,6CD4,3cM4q8Cmdb1535216047258,9/4/2018 9:07,10/4/2018 9:07
37.1393913,-8.6329389,6401,E8HPF1N1Py1535193571285,9/4/2018 9:07,10/4/2018 9:07
37.13994046,-8.631761231,5259,bP51T7I4eP1535470022826,9/4/2018 9:07,10/4/2018 9:07
37.13846285,-8.634288168,65C0,MoKTE7kpBl1535456972621,9/4/2018 9:07,10/4/2018 9:07
37.13831354,-8.634885309,A45D,btugHA2Mqn1535456523021,9/4/2018 9:07,10/4/2018 9:07
37.13945396,-8.632777664,4186,azAU3s8fqb1535215741828,9/4/2018 9:07,10/4/2018 9:07
37.13923201,-8.633432432,249F,15VPzoVR991535190110536,9/4/2018 9:07,10/4/2018 9:07
0,0,586F,LnsQRG3RFc1535222293129,9/4/2018 9:07,10/4/2018 9:07
0,0,FEA8,pXor4xm37Z1535277095914,9/4/2018 9:07,10/4/2018 9:07
37.13852327,-8.635104033,66C4,QCXimA0HlX1535454572288,9/4/2018 9:07,10/4/2018 9:07
37.1391693,-8.634657257,2D8F,Cvg7QlZ48P1535451367123,9/4/2018 9:07,10/4/2018 9:07
37.14084686,-8.631324181,4EFA,2UpXZ9qsrK1535450249236,9/4/2018 9:07,10/4/2018 9:07
37.13913081,-8.633390528,391F,FyUNIBCebU1535190533951,9/4/2018 9:07,10/4/2018 9:07
37.14087107,-8.632553019,533F,tax5p6Okho1535449241608,9/4/2018 9:07,10/4/2018 9:07
0,0,564,or2Co8W8C61535299808350,9/4/2018 9:07,10/4/2018 9:07
37.14069132,-8.633142653,5181,TzVkMzHNuP1535299997107,9/4/2018 9:07,10/4/2018 9:07
37.14094709,-8.633649414,6.50E+01,y05c942uCK1535299209934,9/4/2018 9:07,10/4/2018 9:07
0,0,9559,c71lkZ0g2A1535299113601,9/4/2018 9:07,10/4/2018 9:07
0,0,4630,QQ6doTNm7U1535279369868,9/4/2018 9:07,10/4/2018 9:07
0,0,3120,ciigV4Z3Uf1535277546589,9/4/2018 9:07,10/4/2018 9:07
0,0,95F5,30FPO7dgWk1535276956614,9/4/2018 9:07,10/4/2018 9:07
0,0,4D23,78w6hXvI1D1535276168367,9/4/2018 9:07,10/4/2018 9:07
37.13933631,-8.633137009,25,R72UJzmJf01535192753018,9/4/2018 9:07,10/4/2018 9:07
37.13982148,-8.632140842,808,kb5zTZkY401535219454442,9/4/2018 9:07,10/4/2018 9:07
37.1389363,-8.631648086,947E,YaOFT1wYaN1535222231822,9/4/2018 9:07,10/4/2018 9:07
37.1392109,-8.630932905,1659,nSc3coxo561535220123471,9/4/2018 9:07,10/4/2018 9:07
37.13920612,-8.633161415,5.50E+04,HuMqUAsiJv1535191722844,9/4/2018 9:07,10/4/2018 9:07
37.1395201,-8.63239301,61FC,n9vymDOacG1535218280769,9/4/2018 9:07,10/4/2018 9:07
37.1393913,-8.6329389,5FB5,o1h1i4QP8e1535193367948,9/4/2018 9:07,10/4/2018 9:07
37.13929881,-8.63355263,5.00E+32,y3ikbOQpYD1535188689637,9/4/2018 9:07,10/4/2018 9:07
37.13875433,-8.632570252,9FB7,9PZhMsl9sC1535223087989,9/4/2018 9:07,10/4/2018 9:07
37.13872807,-8.632917977,95B0,Ne6qoADmUA1535263656315,9/4/2018 9:07,10/4/2018 9:07
37.13913081,-8.633390528,3390,ln7GJkYJoH1535190707803,9/4/2018 9:07,10/4/2018 9:07
37.1391344,-8.633603493,5FD8,caYV2EkhLP1535188065329,9/4/2018 9:07,10/4/2018 9:07
37.13892811,-8.631702926,58A2,UmYVVUTu5F1535222864479,9/4/2018 9:07,10/4/2018 9:07
37.14045986,-8.635250569,53C2,oFWr3ok6EU1534872677149,9/4/2018 9:07,10/4/2018 9:07
37.14040579,-8.63541277,1CA2,yiS8fE2DmG1534871621291,9/4/2018 9:07,10/4/2018 9:07
37.14044754,-8.635016509,5766,oRdZEjqZC81534873425100,9/4/2018 9:07,10/4/2018 9:07
0,0,9610,2GSZ0xQwt61535219432166,9/4/2018 9:07,10/4/2018 9:07
0,0,2.00E+26,3th6MKTFWB1535217877515,9/4/2018 9:07,10/4/2018 9:07
37.13957013,-8.632608079,5D64,ddb5C9TadW1535216387975,9/4/2018 9:07,10/4/2018 9:07
0,0,63D4,LnzPLFh4Jl1535217493479,9/4/2018 9:07,10/4/2018 9:07
37.13920612,-8.633161415,4AA5,W0fxRKS00W1535191896310,9/4/2018 9:07,10/4/2018 9:07
37.13929881,-8.63355263,334B,GoIyvC38cb1535189050554,9/4/2018 9:07,10/4/2018 9:07
37.13923201,-8.633432432,5B9E,KmHg5KtcKg1535190334384,9/4/2018 9:07,10/4/2018 9:07
37.13929881,-8.63355263,5.00E+42,3ZiZr5cqPW1535188872700,9/4/2018 9:07,10/4/2018 9:07
37.14037604,-8.635213702,FD71,Y2WJEk7Ygz1534869616057,9/4/2018 9:07,10/4/2018 9:07
37.14018467,-8.635034531,ACD1,8dPz59SEte1534867600026,9/4/2018 9:07,10/4/2018 9:07
0,0,9417,syYfkQ8xNC1531386630830,9/4/2018 9:07,10/4/2018 9:07
0,0,640D,fI5ZO61PA41534868523233,9/4/2018 9:07,10/4/2018 9:07
37.13996066,-8.63466836,2CD5,Fq2FXgQLM81534849197309,9/4/2018 9:07,10/4/2018 9:07
37.13959662,-8.634834583,9592,0FgVQljsFg1533054246260,9/4/2018 9:07,10/4/2018 9:07
37.07200115,-8.775151506,6A22,FDCtY3Myk01534956289457,9/4/2018 9:07,10/4/2018 9:07
37.14044754,-8.635016509,40A0,W4XoKIJSwt1534873927047,9/4/2018 9:07,10/4/2018 9:07
37.13959662,-8.634834583,6DB3,5lgSqcOHFA1533055312558,9/4/2018 9:07,10/4/2018 9:07
37.14044754,-8.635016509,5EC4,PntEIJl8sm1534873773800,9/4/2018 9:07,10/4/2018 9:07
37.1393987,-8.634703927,C488,PshDHbDAJL1533050332875,9/4/2018 9:07,10/4/2018 9:07
37.14044754,-8.635016509,31DD,DxuRhI28951534873582880,9/4/2018 9:07,10/4/2018 9:07
37.14045986,-8.635250569,641D,IF46U0xAuo1534873235737,9/4/2018 9:07,10/4/2018 9:07
37.14045986,-8.635250569,587C,YOk9ARZHTb1534873026030,9/4/2018 9:07,10/4/2018 9:07
37.14045986,-8.635250569,FFFD,j9rqYf9Yo21534872831735,9/4/2018 9:07,10/4/2018 9:07
37.14045986,-8.635250569,1E8C,1NJjN6QpvM1534872498323,9/4/2018 9:07,10/4/2018 9:07
37.14040579,-8.63541277,2187,Dp4ZyYkwhh1534872315473,9/4/2018 9:07,10/4/2018 9:07
37.14040579,-8.63541277,3757,tiSvZU4Xv81534872148273,9/4/2018 9:07,10/4/2018 9:07
37.14040579,-8.63541277,33A1,JGZlQjZxb61534871984747,9/4/2018 9:07,10/4/2018 9:07
37.14040579,-8.63541277,676F,sWnfofyy9K1534871826986,9/4/2018 9:07,10/4/2018 9:07
37.14023621,-8.635430149,3136,2qkTIALEHg1534871175465,9/4/2018 9:07,10/4/2018 9:07
37.14023621,-8.635430149,5559,QOjz7TCuyU1534870967925,9/4/2018 9:07,10/4/2018 9:07
37.13984045,-8.635665486,5B8B,9eTwz2TQy21534851108880,9/4/2018 9:07,10/4/2018 9:07
37.14023255,-8.635353444,4176,qpjvoVkime1534870667080,9/4/2018 9:07,10/4/2018 9:07
37.14037604,-8.635213702,59F0,D0zqgju1ho1534870198551,9/4/2018 9:07,10/4/2018 9:07
37.14037604,-8.635213702,63B0,cBFdbKbHoV1534869946829,9/4/2018 9:07,10/4/2018 9:07
37.14029685,-8.635182897,0F48,Q4lXEbWcrK1534869086737,9/4/2018 9:07,10/4/2018 9:07
37.14031525,-8.63510937,0F04,v9vbFeB7vf1534868821800,9/4/2018 9:07,10/4/2018 9:07
37.14031525,-8.63510937,716B,8c3gu0NhT61534868334994,9/4/2018 9:07,10/4/2018 9:07
37.14031525,-8.63510937,316E,3hYvj31drJ1534868180078,9/4/2018 9:07,10/4/2018 9:07
37.14026223,-8.635092601,0F0C,MySbD5DVVV1534867996413,9/4/2018 9:07,10/4/2018 9:07
37.14018467,-8.635034531,5FA9,xc0XeoFooL1534867802196,9/4/2018 9:07,10/4/2018 9:07
37.14018467,-8.635034531,608E,pQXMgrvKtg1534867440980,9/4/2018 9:07,10/4/2018 9:07
37.14018467,-8.635034531,34A3,MPOlzrTRqG1534867267756,9/4/2018 9:07,10/4/2018 9:07
37.14018467,-8.635034531,1099,ub684UMsBv1534867121078,9/4/2018 9:07,10/4/2018 9:07
37.1402362,-8.634870131,2F1D,I7EF0S7WP71534866900848,9/4/2018 9:07,10/4/2018 9:07
37.1402362,-8.634870131,4AE2,qAReUss1XH1534866678673,9/4/2018 9:07,10/4/2018 9:07
37.1402362,-8.634870131,5FFA,YOQhXfzyzk1534866511713,9/4/2018 9:07,10/4/2018 9:07
37.1402362,-8.634870131,5738,JZ9TXxrjPj1534866346770,9/4/2018 9:07,10/4/2018 9:07
37.13942732,-8.635135566,A4F9,jOdiVCQTJT1533051347156,9/4/2018 9:07,10/4/2018 9:07
37.13942732,-8.635135566,91AA,JNuengmuMj1533050904745,9/4/2018 9:07,10/4/2018 9:07
37.13966131,-8.634818738,6791,jw8QLULVYM1533058244803,9/4/2018 9:07,10/4/2018 9:07
37.13984045,-8.635665486,3.50E+03,HF0Z1gIeVp1534850507740,9/4/2018 9:07,10/4/2018 9:07
37.13996066,-8.63466836,5D17,LjM8kSdx3z1534849423584,9/4/2018 9:07,10/4/2018 9:07
37.14004631,-8.635092809,61DB,aJ6E8KbOnk1534851640535,9/4/2018 9:07,10/4/2018 9:07
37.14004631,-8.635092809,5.70E+06,cpTeFaY9631534851911890,9/4/2018 9:07,10/4/2018 9:07
37.14004631,-8.635092809,5D46,VKTuZBe3Jr1534851436104,9/4/2018 9:07,10/4/2018 9:07
37.13984045,-8.635665486,1108,K1wPau6XEM1534850765904,9/4/2018 9:07,10/4/2018 9:07
37.13988197,-8.635260695,392B,mDOSxUTaS01534849950866,9/4/2018 9:07,10/4/2018 9:07
37.13996066,-8.63466836,6074,slb8cR0rGB1534848896696,9/4/2018 9:07,10/4/2018 9:07
37.13988197,-8.635260695,3A30,eG9zvVzB7z1534849663856,9/4/2018 9:07,10/4/2018 9:07
37.13945317,-8.630811802,5991,oQPpcXdSeR1531387325357,9/4/2018 9:07,10/4/2018 9:07
37.13942732,-8.635135566,983A,FJxIP0Z0VK1533051680469,9/4/2018 9:07,10/4/2018 9:07
37.13959662,-8.634834583,59FF,MGS0mfmt4q1533054943296,9/4/2018 9:07,10/4/2018 9:07
37.13963304,-8.635647548,6B0C,RCVIV2w6qr1533057202798,9/4/2018 9:07,10/4/2018 9:07
37.13913599,-8.63555585,6C89,cfL1L7jw8R1533053993040,9/4/2018 9:07,10/4/2018 9:07
37.13927026,-8.636140639,9FFC,ugWJA2HRIV1533056324298,9/4/2018 9:07,10/4/2018 9:07
37.13913658,-8.635204343,6F72,fOsHPssg8T1533047994390,9/4/2018 9:07,10/4/2018 9:07
